,filepath,superclass,label,split
18260,transportation/bridge/bridge(349).tif,transportation,bridge,train
18261,construction_land/city_building/city_building(291).tif,construction land,city building,train
18262,water_area/stream/stream(527).tif,water area,stream,train
18263,transportation/parkinglot/parkinglot(781).tif,transportation,parkinglot,train
18264,construction_land/storage_room/storage_room(423).tif,construction land,storage room,train
18265,woodland/forest/forest(38).tif,woodland,forest,train
18266,water_area/coastline/coastline(151).tif,water area,coastline,train
18267,construction_land/grave/grave(420).tif,construction land,grave,train
18268,cultivated_land/green_farmland/green_farmland(470).tif,cultivated land,green farmland,train
18269,transportation/parkinglot/parkinglot(89).tif,transportation,parkinglot,train
18270,water_area/sea/sea(800).tif,water area,sea,train
18271,other_land/desert/desert(812).tif,other land,desert,train
18272,cultivated_land/dry_farm/dry_farm(65).tif,cultivated land,dry farm,train
18273,cultivated_land/dry_farm/dry_farm(427).tif,cultivated land,dry farm,train
18274,woodland/natural_grassland/natural_grassland(368).tif,woodland,natural grassland,train
18275,transportation/highway/highway(170).tif,transportation,highway,train
18276,other_land/mountain/mountain(586).tif,other land,mountain,train
18277,cultivated_land/green_farmland/green_farmland(320).tif,cultivated land,green farmland,train
18278,other_land/snow_mountain/snow_mountain(499).tif,other land,snow mountain,train
18279,transportation/city_road/city_road(339).tif,transportation,city road,train
18280,woodland/forest/forest(1258).tif,woodland,forest,train
18281,water_area/stream/stream(219).tif,water area,stream,train
18282,water_area/lakeshore/lakeshore(988).tif,water area,lakeshore,train
18283,water_area/sea/sea(1239).tif,water area,sea,train
18284,woodland/sparse_forest/sparse_forest(441).tif,woodland,sparse forest,train
18285,construction_land/city_building/city_building(865).tif,construction land,city building,train
18286,other_land/mountain/mountain(32).tif,other land,mountain,train
18287,water_area/sea/sea(217).tif,water area,sea,train
18288,other_land/desert/desert(422).tif,other land,desert,train
18289,transportation/parkinglot/parkinglot(467).tif,transportation,parkinglot,train
18290,woodland/natural_grassland/natural_grassland(342).tif,woodland,natural grassland,train
18291,cultivated_land/green_farmland/green_farmland(319).tif,cultivated land,green farmland,train
18292,other_land/mountain/mountain(53).tif,other land,mountain,train
18293,water_area/stream/stream(1010).tif,water area,stream,train
18294,transportation/turning_circle/turning_circle(52).tif,transportation,turning circle,train
18295,woodland/sapling/sapling(163).tif,woodland,sapling,train
18296,woodland/natural_grassland/natural_grassland(16).tif,woodland,natural grassland,train
18297,transportation/rail/rail(356).tif,transportation,rail,train
18298,woodland/natural_grassland/natural_grassland(734).tif,woodland,natural grassland,train
18299,woodland/sapling/sapling(276).tif,woodland,sapling,train
18300,transportation/crossroads/crossroads(127).tif,transportation,crossroads,train
18301,woodland/natural_grassland/natural_grassland(461).tif,woodland,natural grassland,train
18302,woodland/natural_grassland/natural_grassland(1132).tif,woodland,natural grassland,train
18303,other_land/desert/desert(830).tif,other land,desert,train
18304,water_area/stream/stream(798).tif,water area,stream,train
18305,cultivated_land/bare_land/bare_land(23).tif,cultivated land,bare land,train
18306,other_land/desert/desert(139).tif,other land,desert,train
18307,construction_land/city_building/city_building(809).tif,construction land,city building,train
18308,transportation/crossroads/crossroads(275).tif,transportation,crossroads,train
18309,other_objects/pipeline/pipeline(104).tif,other objects,pipeline,train
18310,transportation/city_road/city_road(126).tif,transportation,city road,train
18311,transportation/parkinglot/parkinglot(312).tif,transportation,parkinglot,train
18312,water_area/river/river(38).tif,water area,river,train
18313,construction_land/city_building/city_building(34).tif,construction land,city building,train
18314,woodland/sapling/sapling(699).tif,woodland,sapling,train
18315,other_land/sandbeach/sand_beach(173).tif,other land,sandbeach,train
18316,transportation/turning_circle/turning_circle(165).tif,transportation,turning circle,train
18317,cultivated_land/dry_farm/dry_farm(384).tif,cultivated land,dry farm,train
18318,water_area/hirst/hirst(20).tif,water area,hirst,train
18319,cultivated_land/bare_land/bare_land(745).tif,cultivated land,bare land,train
18320,construction_land/grave/grave(458).tif,construction land,grave,train
18321,water_area/coastline/coastline(57).tif,water area,coastline,train
18322,construction_land/city_building/city_building(67).tif,construction land,city building,train
18323,transportation/overpass/overpass(26).tif,transportation,overpass,train
18324,woodland/river_protection_forest/river_protection_forest(151).tif,woodland,river protection forest,train
18325,water_area/hirst/hirst(1039).tif,water area,hirst,train
18326,water_area/stream/stream(181).tif,water area,stream,train
18327,transportation/parkinglot/parkinglot(351).tif,transportation,parkinglot,train
18328,water_area/coastline/coastline(575).tif,water area,coastline,train
18329,other_land/desert/desert(471).tif,other land,desert,train
18330,transportation/city_road/city_road(305).tif,transportation,city road,train
18331,transportation/parkinglot/parkinglot(622).tif,transportation,parkinglot,train
18332,transportation/avenue/avenue(147).tif,transportation,avenue,train
18333,water_area/hirst/hirst(867).tif,water area,hirst,train
18334,transportation/mountain_road/mountain_road(800).tif,transportation,mountain road,train
18335,construction_land/grave/grave(204).tif,construction land,grave,train
18336,cultivated_land/dry_farm/dry_farm(1013).tif,cultivated land,dry farm,train
18337,water_area/hirst/hirst(882).tif,water area,hirst,train
18338,other_objects/town/town(366).tif,other objects,town,train
18339,transportation/mountain_road/mountain_road(452).tif,transportation,mountain road,train
18340,transportation/marina/marina(309).tif,transportation,marina,train
18341,woodland/sapling/sapling(724).tif,woodland,sapling,train
18342,transportation/airport_runway/airport_runway(1058).tif,transportation,airport runway,train
18343,transportation/avenue/avenue(121).tif,transportation,avenue,train
18344,construction_land/container/container(1042).tif,construction land,container,train
18345,woodland/shrubwood/shrubwood(807).tif,woodland,shrubwood,train
18346,transportation/marina/marina(340).tif,transportation,marina,train
18347,water_area/lakeshore/lakeshore(400).tif,water area,lakeshore,train
18348,cultivated_land/dry_farm/dry_farm(444).tif,cultivated land,dry farm,train
18349,water_area/dam/dam(151).tif,water area,dam,train
18350,transportation/avenue/avenue(99).tif,transportation,avenue,train
18351,transportation/airport_runway/airport_runway(674).tif,transportation,airport runway,train
18352,woodland/artificial_grassland/artificial_grassland(180).tif,woodland,artificial grassland,train
18353,water_area/hirst/hirst(46).tif,water area,hirst,train
18354,other_land/snow_mountain/snow_mountain(767).tif,other land,snow mountain,train
18355,woodland/city_avenue/city_avenue(137).tif,woodland,city avenue,train
18356,cultivated_land/bare_land/bare_land(207).tif,cultivated land,bare land,train
18357,transportation/airport_runway/airport_runway(82).tif,transportation,airport runway,train
18358,construction_land/residents/residents(821).tif,construction land,residents,train
18359,transportation/mountain_road/mountain_road(342).tif,transportation,mountain road,train
18360,transportation/overpass/overpass(204).tif,transportation,overpass,train
18361,woodland/forest/forest(1036).tif,woodland,forest,train
18362,water_area/sea/sea(625).tif,water area,sea,train
18363,transportation/marina/marina(81).tif,transportation,marina,train
18364,water_area/lakeshore/lakeshore(128).tif,water area,lakeshore,train
18365,transportation/parkinglot/parkinglot(237).tif,transportation,parkinglot,train
18366,woodland/city_avenue/city_avenue(183).tif,woodland,city avenue,train
18367,woodland/shrubwood/shrubwood(958).tif,woodland,shrubwood,train
18368,water_area/river/river(74).tif,water area,river,train
18369,construction_land/residents/residents(91).tif,construction land,residents,train
18370,transportation/airport_runway/airport_runway(890).tif,transportation,airport runway,train
18371,woodland/city_avenue/city_avenue(171).tif,woodland,city avenue,train
18372,transportation/crossroads/crossroads(349).tif,transportation,crossroads,train
18373,transportation/mountain_road/mountain_road(622).tif,transportation,mountain road,train
18374,other_land/snow_mountain/snow_mountain(549).tif,other land,snow mountain,train
18375,woodland/shrubwood/shrubwood(113).tif,woodland,shrubwood,train
18376,transportation/mountain_road/mountain_road(389).tif,transportation,mountain road,train
18377,construction_land/residents/residents(54).tif,construction land,residents,train
18378,other_land/snow_mountain/snow_mountain(919).tif,other land,snow mountain,train
18379,construction_land/tower/tower(58).tif,construction land,tower,train
18380,cultivated_land/dry_farm/dry_farm(313).tif,cultivated land,dry farm,train
18381,woodland/shrubwood/shrubwood(697).tif,woodland,shrubwood,train
18382,woodland/forest/forest(140).tif,woodland,forest,train
18383,woodland/natural_grassland/natural_grassland(198).tif,woodland,natural grassland,train
18384,water_area/sea/sea(659).tif,water area,sea,train
18385,woodland/forest/forest(1010).tif,woodland,forest,train
18386,water_area/sea/sea(700).tif,water area,sea,train
18387,water_area/stream/stream(854).tif,water area,stream,train
18388,water_area/hirst/hirst(1029).tif,water area,hirst,train
18389,other_land/desert/desert(842).tif,other land,desert,train
18390,water_area/sea/sea(558).tif,water area,sea,train
18391,woodland/forest/forest(1009).tif,woodland,forest,train
18392,transportation/airport_runway/airport_runway(485).tif,transportation,airport runway,train
18393,transportation/rail/rail(260).tif,transportation,rail,train
18394,water_area/coastline/coastline(214).tif,water area,coastline,train
18395,woodland/sapling/sapling(1259).tif,woodland,sapling,train
18396,water_area/dam/dam(220).tif,water area,dam,train
18397,water_area/coastline/coastline(142).tif,water area,coastline,train
18398,woodland/forest/forest(564).tif,woodland,forest,train
18399,cultivated_land/green_farmland/green_farmland(82).tif,cultivated land,green farmland,train
18400,woodland/mangrove/mangrove_618(219).tif,woodland,mangrove,train
18401,construction_land/storage_room/storage_room(336).tif,construction land,storage room,train
